quarter,test_date,n_models_before,n_models,drop_metric,drop_prop,comb_bic,comb_rmse,comb_equal,p10,p25,median,p75,p90,mean,sd,min,max,trimmed_mean,trimmed_low,trimmed_high,trimmed_range,y_true
2024Q2,2024-06-14,90,77,rmse,0.15,2.75560624731538,2.78344289658148,2.75908515023515,1.85110678395955,2.53086832820087,2.96014248679893,3.12954333276683,3.35334345997426,2.75908515023515,0.823529636336868,-0.536512435757456,5.71779819165979,2.82652532186878,1.85110678395955,3.35334345997426,1.50223667601471,6.0404189283723
2024Q2,2024-06-21,90,77,rmse,0.15,2.75560624731538,2.78344289658148,2.75908515023515,1.85110678395955,2.53086832820087,2.96014248679893,3.12954333276683,3.35334345997426,2.75908515023515,0.823529636336868,-0.536512435757456,5.71779819165979,2.82652532186878,1.85110678395955,3.35334345997426,1.50223667601471,6.0404189283723
2024Q2,2024-06-28,90,77,rmse,0.15,2.7326611090149,2.75564757224192,2.730706934527,1.86476129848961,2.61575048399337,3.03576340286065,3.13934937214001,3.36546046698443,2.730706934527,0.777167935986216,-0.258312003096408,3.77599147110332,2.86884073021351,1.86476129848961,3.36546046698443,1.50069916849482,6.0404189283723
2024Q3,2024-07-05,90,77,rmse,0.15,3.73141639192022,3.69285763955245,3.70168141790717,3.04172089924061,3.23907475905699,3.38727947434487,4.01694504844777,4.76740261707965,3.70168141790717,0.787959706547026,2.30378394177948,6.19618319541794,3.59798129311694,3.04172089924061,4.76740261707965,1.72568171783904,3.15392718941609
2024Q3,2024-07-12,90,77,rmse,0.15,3.73141639192022,3.69285763955245,3.70168141790717,3.04172089924061,3.23907475905699,3.38727947434487,4.01694504844777,4.76740261707965,3.70168141790717,0.787959706547026,2.30378394177948,6.19618319541794,3.59798129311694,3.04172089924061,4.76740261707965,1.72568171783904,3.15392718941609
2024Q3,2024-07-19,90,77,rmse,0.15,3.73141639192022,3.69285763955245,3.70168141790717,3.04172089924061,3.23907475905699,3.38727947434487,4.01694504844777,4.76740261707965,3.70168141790717,0.787959706547026,2.30378394177948,6.19618319541794,3.59798129311694,3.04172089924061,4.76740261707965,1.72568171783904,3.15392718941609
2024Q3,2024-07-26,90,77,rmse,0.15,3.73141639192022,3.69285763955245,3.70168141790717,3.04172089924061,3.23907475905699,3.38727947434487,4.01694504844777,4.76740261707965,3.70168141790717,0.787959706547026,2.30378394177948,6.19618319541794,3.59798129311694,3.04172089924061,4.76740261707965,1.72568171783904,3.15392718941609
2024Q3,2024-08-02,90,77,rmse,0.15,3.3323094433236,3.37096389482414,3.35956331267732,2.91706819894677,3.2506089635641,3.35999312525645,3.63852626447809,3.97772207466491,3.35956331267732,0.843694458600194,-2.94646212754128,4.76531694728481,3.41254682778764,2.91706819894677,3.97772207466491,1.06065387571814,3.15392718941609
2024Q3,2024-08-09,90,77,rmse,0.15,3.33122258470611,3.35559996152258,3.34970749831943,2.88705139639866,3.25583208220508,3.35613307111114,3.48692284961226,3.91234752737402,3.34970749831943,0.696780155478379,-1.44861130881638,4.88183112810863,3.37916916404553,2.88705139639866,3.91234752737402,1.02529613097536,3.15392718941609
2024Q3,2024-08-16,90,77,rmse,0.15,3.33122258470611,3.35559996152258,3.34970749831943,2.88705139639866,3.25583208220508,3.35613307111114,3.48692284961226,3.91234752737402,3.34970749831943,0.696780155478379,-1.44861130881638,4.88183112810863,3.37916916404553,2.88705139639866,3.91234752737402,1.02529613097536,3.15392718941609
2024Q3,2024-08-23,90,77,rmse,0.15,3.33122258470611,3.35559996152258,3.34970749831943,2.88705139639866,3.25583208220508,3.35613307111114,3.48692284961226,3.91234752737402,3.34970749831943,0.696780155478379,-1.44861130881638,4.88183112810863,3.37916916404553,2.88705139639866,3.91234752737402,1.02529613097536,3.15392718941609
2024Q3,2024-08-30,90,77,rmse,0.15,3.4011020845278,3.41032997840185,3.4121265525208,2.88680511275891,3.20860041115198,3.33123946681848,3.56918350908726,3.96118174671643,3.4121265525208,0.547429851113762,2.18086994375679,5.68608784158241,3.37829751328062,2.88680511275891,3.96118174671643,1.07437663395751,3.15392718941609
2024Q3,2024-09-06,90,77,rmse,0.15,3.41025252035848,3.39471508656577,3.38834770930808,2.94937387151856,3.22562523705114,3.37273744509328,3.57713356735035,3.86504830801882,3.38834770930808,0.467895274396262,1.14608968482054,4.54111732158906,3.39673533695434,2.94937387151856,3.86504830801882,0.915674436500258,3.15392718941609
2024Q3,2024-09-13,90,77,rmse,0.15,3.41025252035848,3.39471508656577,3.38834770930808,2.94937387151856,3.22562523705114,3.37273744509328,3.57713356735035,3.86504830801882,3.38834770930808,0.467895274396262,1.14608968482054,4.54111732158906,3.39673533695434,2.94937387151856,3.86504830801882,0.915674436500258,3.15392718941609
2024Q3,2024-09-20,90,77,rmse,0.15,3.41025252035848,3.39471508656577,3.38834770930808,2.94937387151856,3.22562523705114,3.37273744509328,3.57713356735035,3.86504830801882,3.38834770930808,0.467895274396262,1.14608968482054,4.54111732158906,3.39673533695434,2.94937387151856,3.86504830801882,0.915674436500258,3.15392718941609
2024Q3,2024-09-27,90,77,rmse,0.15,3.41559506800854,3.39130006288243,3.39179051952094,2.98342323888125,3.21596708483671,3.39659196429152,3.54757346045298,3.67505471639265,3.39179051952094,0.546521552943432,1.75015305318168,5.66765078144888,3.3720230301276,2.98342323888125,3.67505471639265,0.691631477511399,3.15392718941609
2024Q4,2024-10-04,90,77,rmse,0.15,3.33964545236549,3.33227080202008,3.33620958726439,3.14813567215,3.24719574066231,3.31236373881781,3.39010917400062,3.5299630343527,3.33620958726439,0.241928484037556,2.77286196479398,4.16292503332215,3.32497504177463,3.14813567215,3.5299630343527,0.3818273622027,0.251243138330537
2024Q4,2024-10-11,90,77,rmse,0.15,3.33964545236549,3.33227080202008,3.33620958726439,3.14813567215,3.24719574066231,3.31236373881781,3.39010917400062,3.5299630343527,3.33620958726439,0.241928484037556,2.77286196479398,4.16292503332215,3.32497504177463,3.14813567215,3.5299630343527,0.3818273622027,0.251243138330537
2024Q4,2024-10-18,90,77,rmse,0.15,3.33964545236549,3.33227080202008,3.33620958726439,3.14813567215,3.24719574066231,3.31236373881781,3.39010917400062,3.5299630343527,3.33620958726439,0.241928484037556,2.77286196479398,4.16292503332215,3.32497504177463,3.14813567215,3.5299630343527,0.3818273622027,0.251243138330537
2024Q4,2024-10-25,90,77,rmse,0.15,3.33964545236549,3.33227080202008,3.33620958726439,3.14813567215,3.24719574066231,3.31236373881781,3.39010917400062,3.5299630343527,3.33620958726439,0.241928484037556,2.77286196479398,4.16292503332215,3.32497504177463,3.14813567215,3.5299630343527,0.3818273622027,0.251243138330537
2024Q4,2024-11-01,90,77,rmse,0.15,3.25984678388585,3.26044981521362,3.26327325249073,2.9793402793913,3.16261306314532,3.29968050153678,3.3852752755496,3.46529145345517,3.26327325249073,0.227952710029774,2.69424129860814,3.95642943172764,3.26839621924002,2.9793402793913,3.46529145345517,0.48595117406387,0.251243138330537
2024Q4,2024-11-08,90,77,rmse,0.15,3.269836021588,3.26769316030636,3.26826708793059,2.99404364074926,3.16193835537827,3.32241283621305,3.38749609894312,3.53258884924986,3.26826708793059,0.257084635464128,2.45116903929219,4.01898887664727,3.28251493652822,2.99404364074926,3.53258884924986,0.538545208500598,0.251243138330537
2024Q4,2024-11-15,90,77,rmse,0.15,3.269836021588,3.26769316030636,3.26826708793059,2.99404364074926,3.16193835537827,3.32241283621305,3.38749609894312,3.53258884924986,3.26826708793059,0.257084635464128,2.45116903929219,4.01898887664727,3.28251493652822,2.99404364074926,3.53258884924986,0.538545208500598,0.251243138330537
2024Q4,2024-11-22,90,77,rmse,0.15,3.269836021588,3.26769316030636,3.26826708793059,2.99404364074926,3.16193835537827,3.32241283621305,3.38749609894312,3.53258884924986,3.26826708793059,0.257084635464128,2.45116903929219,4.01898887664727,3.28251493652822,2.99404364074926,3.53258884924986,0.538545208500598,0.251243138330537
2024Q4,2024-11-29,102,87,rmse,0.15,4.76306170112577,3.33930769882356,3.32853422749175,2.85858728329138,3.09703019830116,3.32506224341203,3.43667387065156,3.57616332858037,3.32853422749175,0.699047183722162,1.49386120055449,7.93494671374938,3.27693165923701,2.85858728329138,3.57616332858037,0.717576045288994,0.251243138330537
2024Q4,2024-12-06,102,87,rmse,0.15,2.70278261510191,3.34425896626018,3.3659714138463,2.91468490078757,3.1865954109082,3.33898729830831,3.57244860993136,4.00844574195573,3.3659714138463,0.663242579498808,-0.387136621410284,5.12365351896296,3.39610925746863,2.91468490078757,4.00844574195573,1.09376084116816,0.251243138330537
2024Q4,2024-12-13,102,87,rmse,0.15,2.70278261510191,3.34425896626018,3.3659714138463,2.91468490078757,3.1865954109082,3.33898729830831,3.57244860993136,4.00844574195573,3.3659714138463,0.663242579498808,-0.387136621410284,5.12365351896296,3.39610925746863,2.91468490078757,4.00844574195573,1.09376084116816,0.251243138330537
2024Q4,2024-12-20,102,87,rmse,0.15,2.70278261510191,3.34425896626018,3.3659714138463,2.91468490078757,3.1865954109082,3.33898729830831,3.57244860993136,4.00844574195573,3.3659714138463,0.663242579498808,-0.387136621410284,5.12365351896296,3.39610925746863,2.91468490078757,4.00844574195573,1.09376084116816,0.251243138330537
2024Q4,2024-12-27,102,87,rmse,0.15,2.67039624569848,3.2939082043956,3.31670984876712,2.83886301212781,3.19607187554247,3.33370105242083,3.55776526578007,3.93321415948183,3.31670984876712,0.616402342146662,0.95721232988154,4.68865433703949,3.37342845329895,2.83886301212781,3.93321415948183,1.09435114735402,0.251243138330537
2025Q1,2025-01-03,102,87,rmse,0.15,4.09600095846685,2.96006079840221,2.97821248091173,2.38842272072649,2.81614823681408,2.99216913730863,3.14225602307643,3.42618684437074,2.97821248091173,0.662100868344407,1.32666338328769,6.1620849098739,2.96707416947658,2.38842272072649,3.42618684437074,1.03776412364425,5.19865916007376
2025Q1,2025-01-10,102,87,rmse,0.15,4.09600095846685,2.96006079840221,2.97821248091173,2.38842272072649,2.81614823681408,2.99216913730863,3.14225602307643,3.42618684437074,2.97821248091173,0.662100868344407,1.32666338328769,6.1620849098739,2.96707416947658,2.38842272072649,3.42618684437074,1.03776412364425,5.19865916007376
2025Q1,2025-01-17,102,87,rmse,0.15,4.09600095846685,2.96006079840221,2.97821248091173,2.38842272072649,2.81614823681408,2.99216913730863,3.14225602307643,3.42618684437074,2.97821248091173,0.662100868344407,1.32666338328769,6.1620849098739,2.96707416947658,2.38842272072649,3.42618684437074,1.03776412364425,5.19865916007376
2025Q1,2025-01-24,102,87,rmse,0.15,4.09600095846685,2.96006079840221,2.97821248091173,2.38842272072649,2.81614823681408,2.99216913730863,3.14225602307643,3.42618684437074,2.97821248091173,0.662100868344407,1.32666338328769,6.1620849098739,2.96707416947658,2.38842272072649,3.42618684437074,1.03776412364425,5.19865916007376
2025Q1,2025-01-31,114,97,rmse,0.15,4.15761431945743,3.21794720168031,3.1368014298278,2.2672552748999,2.8538331809121,3.08769945398888,3.32088884827349,3.83941898574368,3.1368014298278,0.98520386676895,0.254559572433851,9.22520955006595,3.0899666304376,2.2672552748999,3.83941898574368,1.57216371084378,5.19865916007376
2025Q1,2025-02-07,114,97,rmse,0.15,4.15825151438567,3.23653297848472,3.15346614022508,2.4351713828644,2.92874748024603,3.05535389241374,3.34479048584038,3.83822900823684,3.15346614022508,0.967755381228086,0.254559572433851,9.22520955006595,3.10962881757522,2.4351713828644,3.83822900823684,1.40305762537244,5.19865916007376
2025Q1,2025-02-14,114,97,rmse,0.15,4.15825151438567,3.23653297848472,3.15346614022508,2.4351713828644,2.92874748024603,3.05535389241374,3.34479048584038,3.83822900823684,3.15346614022508,0.967755381228086,0.254559572433851,9.22520955006595,3.10962881757522,2.4351713828644,3.83822900823684,1.40305762537244,5.19865916007376
2025Q1,2025-02-21,114,97,rmse,0.15,4.15825151438567,3.23653297848472,3.15346614022508,2.4351713828644,2.92874748024603,3.05535389241374,3.34479048584038,3.83822900823684,3.15346614022508,0.967755381228086,0.254559572433851,9.22520955006595,3.10962881757522,2.4351713828644,3.83822900823684,1.40305762537244,5.19865916007376
2025Q1,2025-02-28,114,97,rmse,0.15,5.53142131643922,3.349001643494,3.16278669454672,2.46559723848096,2.89877746312882,3.09981259211302,3.37916594654157,3.98665204966805,3.16278669454672,0.875754858965877,0.594203949707823,7.4702438924518,3.14465217477424,2.46559723848096,3.98665204966805,1.5210548111871,5.19865916007376
2025Q1,2025-03-07,114,97,rmse,0.15,3.79031015456925,3.21857720253634,3.15377109697124,2.61035525709556,2.93065551788775,3.07174501711953,3.3360489270495,3.65272772740899,3.15377109697124,0.859664264141313,-0.983830275783547,6.42382810434624,3.10533911410098,2.61035525709556,3.65272772740899,1.04237247031343,5.19865916007376
2025Q1,2025-03-14,114,97,rmse,0.15,3.79031015456925,3.21857720253634,3.15377109697124,2.61035525709556,2.93065551788775,3.07174501711953,3.3360489270495,3.65272772740899,3.15377109697124,0.859664264141313,-0.983830275783547,6.42382810434624,3.10533911410098,2.61035525709556,3.65272772740899,1.04237247031343,5.19865916007376
2025Q1,2025-03-21,114,97,rmse,0.15,3.79031015456925,3.21857720253634,3.15377109697124,2.61035525709556,2.93065551788775,3.07174501711953,3.3360489270495,3.65272772740899,3.15377109697124,0.859664264141313,-0.983830275783547,6.42382810434624,3.10533911410098,2.61035525709556,3.65272772740899,1.04237247031343,5.19865916007376
2025Q1,2025-03-28,114,97,rmse,0.15,3.79545975471079,3.27035826328842,3.20999909321918,2.58863109797235,2.94380702346921,3.07720555053005,3.24724926732227,3.77079965180772,3.20999909321918,0.826757086267699,0.788216822204489,6.74887151713301,3.10474593793465,2.58863109797235,3.77079965180772,1.18216855383538,5.19865916007376
2025Q2,2025-04-04,114,97,rmse,0.15,2.16877982173164,3.06483496156549,3.20549152805873,2.66470612070422,3.06028684996473,3.22975552411972,3.37100805830918,3.90691526364754,3.20549152805873,0.807361131168847,0.395420024491493,6.21992127951266,3.22837156307926,2.66470612070422,3.90691526364754,1.24220914294332,1.48476739021497
2025Q2,2025-04-11,114,97,rmse,0.15,2.16877982173164,3.06483496156549,3.20549152805873,2.66470612070422,3.06028684996473,3.22975552411972,3.37100805830918,3.90691526364754,3.20549152805873,0.807361131168847,0.395420024491493,6.21992127951266,3.22837156307926,2.66470612070422,3.90691526364754,1.24220914294332,1.48476739021497
2025Q2,2025-04-18,114,97,rmse,0.15,2.16877982173164,3.06483496156549,3.20549152805873,2.66470612070422,3.06028684996473,3.22975552411972,3.37100805830918,3.90691526364754,3.20549152805873,0.807361131168847,0.395420024491493,6.21992127951266,3.22837156307926,2.66470612070422,3.90691526364754,1.24220914294332,1.48476739021497
2025Q2,2025-04-25,114,97,rmse,0.15,2.16877982173164,3.06483496156549,3.20549152805873,2.66470612070422,3.06028684996473,3.22975552411972,3.37100805830918,3.90691526364754,3.20549152805873,0.807361131168847,0.395420024491493,6.21992127951266,3.22837156307926,2.66470612070422,3.90691526364754,1.24220914294332,1.48476739021497
2025Q2,2025-05-02,114,97,rmse,0.15,1.78449183500096,2.97013039733474,3.10641615863576,2.46311340631808,2.94527596599113,3.17796751372984,3.33017151849263,3.77034332562482,3.10641615863576,0.770957847362633,0.0658894401973496,5.70839331282203,3.16379888272411,2.46311340631808,3.77034332562482,1.30722991930674,1.48476739021497
2025Q2,2025-05-09,114,97,rmse,0.15,1.78192082792826,2.94116087398534,3.07994404826078,2.39167814894965,2.92522263910071,3.19387043709396,3.32916938015752,3.65205132795567,3.07994404826078,0.754871903533149,0.0658894401973496,5.70839331282203,3.13927338012405,2.39167814894965,3.65205132795567,1.26037317900601,1.48476739021497
2025Q2,2025-05-16,114,97,rmse,0.15,1.78192082792826,2.94116087398534,3.07994404826078,2.39167814894965,2.92522263910071,3.19387043709396,3.32916938015752,3.65205132795567,3.07994404826078,0.754871903533149,0.0658894401973496,5.70839331282203,3.13927338012405,2.39167814894965,3.65205132795567,1.26037317900601,1.48476739021497
2025Q2,2025-05-23,114,97,rmse,0.15,1.78192082792826,2.94116087398534,3.07994404826078,2.39167814894965,2.92522263910071,3.19387043709396,3.32916938015752,3.65205132795567,3.07994404826078,0.754871903533149,0.0658894401973496,5.70839331282203,3.13927338012405,2.39167814894965,3.65205132795567,1.26037317900601,1.48476739021497
2025Q2,2025-05-30,114,97,rmse,0.15,2.47315263028133,3.13333351292932,3.27037420115779,2.80730778501852,3.06293217029316,3.26666401647022,3.45566112920043,3.82714754012807,3.27037420115779,0.650685854618524,0.456208862772769,5.50729188788017,3.26429888828136,2.80730778501852,3.82714754012807,1.01983975510955,1.48476739021497
2025Q2,2025-06-06,114,97,rmse,0.15,2.9608697143886,3.21058197994674,3.29726792797375,2.87310307342226,3.14211035508276,3.25455044844383,3.50684020106336,3.78867683025461,3.29726792797375,1.04403164065026,-3.75567374314572,8.70955864646358,3.30408608845891,2.87310307342226,3.78867683025461,0.91557375683235,1.48476739021497
2025Q2,2025-06-13,114,97,rmse,0.15,2.9608697143886,3.21058197994674,3.29726792797375,2.87310307342226,3.14211035508276,3.25455044844383,3.50684020106336,3.78867683025461,3.29726792797375,1.04403164065026,-3.75567374314572,8.70955864646358,3.30408608845891,2.87310307342226,3.78867683025461,0.91557375683235,1.48476739021497
2025Q2,2025-06-20,114,97,rmse,0.15,2.9608697143886,3.21058197994674,3.29726792797375,2.87310307342226,3.14211035508276,3.25455044844383,3.50684020106336,3.78867683025461,3.29726792797375,1.04403164065026,-3.75567374314572,8.70955864646358,3.30408608845891,2.87310307342226,3.78867683025461,0.91557375683235,1.48476739021497
2025Q2,2025-06-27,114,97,rmse,0.15,2.95968487598558,3.18872963919345,3.27870457811683,2.89148804510752,3.14966939031827,3.29972081677643,3.44882774418799,3.80007373481614,3.27870457811683,1.07137860925351,-3.75567374314572,8.70955864646358,3.30274585638743,2.89148804510752,3.80007373481614,0.908585689708627,1.48476739021497
